text,label,prediction
what do you expect from a liberal nigger who rose to his political position from being the mayor of a shithole city newark new jersey looks like mogadishu and that was his last job.,Toxic,Toxic
you follow a sand nigger religion you muppet you are level of disconnect is phenomenal.,Toxic,Toxic
i can see these jibber jabber arabs in dresses tripping down the street with an armload of shotguns.,Toxic,Toxic
my dad calls kids on the block niggers with the hard r like he not darker than asphalt.,Toxic,Toxic
user is a fucking retard.,Toxic,Toxic
why is there so much gay subtext in my baby sitters a vampire.,Toxic,Toxic
take yo bitch ass back to the east.,Toxic,Toxic
lol so sharpton was one of the first niggers to push the we wuz kangz horse shit fucking hilarious that nigger deserves to be drawn and quartered in front of his family for what he done with his miserable slimy race baiting existence.,Toxic,Toxic
user i do not see how merkel can win germany would have to be mentally retarded or full on islamic to vote for her.,Toxic,Toxic
europe is being stolen blind by the muzrat hordes.,Toxic,Toxic
yea ima beat this hoe up.,Toxic,Toxic
this coon is full of shit.,Toxic,Toxic
user shit be goofy af lol that that old negro slave talk lol.,Toxic,Toxic
see how lefties turn on their poster girl aung san suu kyi mynarmar cos she will not bend to dhimmi traitor politicians un by appeasing moslems unhcr head is a moslem screams genocide irony yet mentions nothing of ongoing moslem genocide of christians in middle east me says go for it aung.,Toxic,Toxic
user either failed in english or a faggot on these streets me i can not reply to such a stupid message tbh.,Toxic,Toxic
i think something very bad is going on and i think its to do with the number million white girls raped by pakistani muslims plus all the paedophiles the hunters are catching i have not crossed the t or dotted the i d but something is not adding up.,Toxic,Toxic
i got game for you young hoes do not grow to be a dumb hoe that a no no.,Toxic,Toxic
i knew the jew dyke gatekeepers considered me disposable while i was still doing healthcare travel that the same nose as the dyke giving marching orders in the last dieverse city.,Toxic,Toxic
american vets discarded by the jews are passing this and organizing against them they wont protect jewish lives now that everybody knows jews want whitegenocide achtung juden.,Toxic,Toxic
camel raping sandniggers lazy dumb niggers and dirty tacobending beaners inspire me.,Toxic,Toxic
count on it kikes.,Toxic,Toxic
because scumbags still hate italians as europeans but love spic scum latino trash bags spics of all kinds get a pass even though many spikos hate nig nigs and heebs imagine that in this day and age jew broads prejudice against italians.,Toxic,Toxic
what day all you all niggers going to albany fuck it i am there.,Toxic,Toxic
tsekk faggot kike puppet.,Toxic,Toxic
you spelled my name wrong and my name is literally in front of your face not only are your nations sucking in sand niggers but its already affecting whites iq.,Toxic,Toxic
anywhere there are large numbers of jews such as jew york you will find lots of dirt and garbage that because jews are rats in quasi human form.,Toxic,Toxic
oh well at least one moslem is now armless goats are happy as well since he also nutless.,Toxic,Toxic
i fucking hate fags.,Toxic,Toxic
florida confirmed for sand nigger latitude.,Toxic,Toxic
infanticide maybe the democrat party is a greater danger to this nation than immigrants coming across the border just sayin.,Toxic,Toxic
insidious evil of the united nations and sharia dems replacement migration plan genocide america aborted number million babies so replace them with mussie barbarians illegals these babies are real humans not just blobs of tissue a garbage bag at planned parenthood ready for selling parts.,Toxic,Toxic
khan stage a fake kidnapping pakistan okay who khan me ask for money billion ransom you can use that money to fund terrorist attacks in europe pakistan i do not think they will pay khan why not pakistan you are in a moslem country part and parcel and they hate you.,Toxic,Toxic
user lol sheesh some of these hoodrats are ghetto fine.,Toxic,Toxic
twitter ban for telling paul nuttall he a muzzie loving cunt.,Toxic,Toxic
grown ass men doing women activities and lil faggot boys taking your daughter homecoming queen crown this what the fuck yall wanted.,Toxic,Toxic
or velcro headed shit skin darkies.,Toxic,Toxic
there a big difference asia is full of asians with nobody screaming for diversity africa is full of africans etc other groups have reserve populations we do not north america europe and australia are our home populations.,Toxic,Toxic
why do so many feminists have that retarded fish face feminism.,Toxic,Toxic
he could have at least brought her some kfc and a number that street shitter is lucky the nigger did not have a chimpout and kill him.,Toxic,Toxic
the islamic and sharia controlled middle eastern countries bitch and complain about the u banning muslims really but they like to do it hmm what that word that sums this up starts with an h islam islamism muslims muslim banislam banmuslims maga gabfam americafirst trump.,Toxic,Toxic
i think you indeed can call people nigger if you so please.,Toxic,Toxic
yup user he a major retard he also a liar because based on this his son likely is also retarded yet he did not kill himself.,Toxic,Toxic
the singularity already happened retard where do you think you even came from.,Toxic,Toxic
i believe they prefer to be called mohammedans alternatively the terms sandnigger sandshitter or goatfucker can be used.,Toxic,Toxic
typical moslem reaction to authority we need to extricate these slims out of the uk ideology is a joke and she was well pissed over the limit should have jailed here then kicked her and her family out of the uk.,Toxic,Toxic
service in the us imperial army does not make immigrants american any more than germanic immigrants service in the roman imperial army made them italian.,Toxic,Toxic
hias hebrew immigrant aid society bragged on its blog yesterday that in a baltimore md court it saved somali illegal alien yaasir from deportation back to somalia they are one of the number federal resettlement contractors paid w taxpayer placing refugees in your towns cities.,Toxic,Toxic
you are in the grip of meme malware that is what i fight also muzzie invader scum.,Toxic,Toxic
dam bitch you aint gone say hay.,Toxic,Toxic
user once we cut down the amount of illegal aliens coming in we can spend that money on americans.,Toxic,Toxic
